sem,course,index,id,class,score
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,76,27e6d6da07da5fabfdecb29ea01715a0571b22d5bfc54f5f91886219d9ec2bcf,ITIT18IU11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,77,15486256b66494dadbf1f08ca9d2113aff2b25aa0a94372300bede75b634528a,ITIT18IU21,80
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,78,0d84c80851b3b30cb8c8c2efa0d87ac582bddfc9af244e8df8d5931aea3f4674,ITIT18IU11,85
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,79,0c4bc371ad1388d8381029cc3a1af45a614f9c6449141df7182581910f3c0491,ITIT18IU21,95
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,8,8fbf08e31c46b44bd4f86874c2a8ca1be25262fca356a2c7003c81b76996d534,ITIT18IU11,VT
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,80,9f116dac45d1f1326efa2e10e343d6300cfc73a7d8313e6c0aebdcfaec810ae8,ITIT18IU11,70
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,81,419da9fd6c9b1a57f0dacceadd4f00561ebb09e8998654c9b7a3338e079af88f,ITIT18IU11,VT
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,82,9124fda52ea235e732f41b6b6bd1025a903d3053b016568cc27b64ba6300c7bc,ITIT18IU11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,83,8401a9a013323733a52a7f80832a11565aadece3163c536e445ffd0a9319ae6d,ITIT18IU11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,84,e12a8c03a10b6178be964dcfd40b5caef7f5ee3659314a515cf1ba08d0608986,ITIT18IU31,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,85,4ce0ddbcc46e2e98a95ed006c423f8434e7569d26dbdab30c849731ae2f4ab2a,ITIT18IU11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,86,c409b662dfd2815cb983dbac702b3f6014d0c20bbb1246f682336a3a19af55c5,ITIT18IU21,55
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,87,96a69d1afc3c17fb84b55c641c4e871e6a93e9c4af1fe5852a045b111d4f726c,ITIT18IU21,60
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,88,90a79eabb573c00f0163677287465a8087a8229d753d97f915ab84294612b0a3,ITIT18IU21,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,89,33c1548393df6c0c1a42e7eef0817815b8065fb7ec32a5e1724c6670c0c25cde,ITIT18IU11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,9,39d5f148b8d90a1fcd5150984017b2eb3785382c36cf95e12cb6078a05b9f99f,ITIT18UN21,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,90,b248887e5068eaf240da6b0a132410f85e99596fbd16b00c8f586653f78bcc59,ITIT18IU11,20
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,91,0c44b8b23eaf574981455e197ce695f8189326bab306ba95d26c036e99bf30bf,ITIT18IU11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,92,16eea559662b5f29734103712e1c19c7738763b653e058b7b29e09fbd71244b2,ITIT18IU11,VT
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,93,939855bd6df62c838b538d21bb4df3e4f8b604f045193d83f9c649c59a82d6d7,ITIT18IU21,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,94,c63e8a779e4b9fddb9584b44bf5559854a7f378700270a303569940b106ee31d,ITIT18WE21,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,95,65e92180ee5c8a8300db6e4d09d6a2b63b7f8af607d14d10d114e1fb51a3bacd,ITIT18IU31,95
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,96,7b2f8fc50bbc4f7f6fd4634509b021d61eba113bf0e0d9f7150d992eb25abed2,ITIT18UN11,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,97,41dd8923ebcc78fb03000445863ee4e8b575d5be2f7cdfadc113670e65f3cc4a,ITIT18RG21,100
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,98,31f6eff71e52ddbbe05a467e71b64832c2b3964961084f364b00fb833436b754,ITIT18RG11,90
191,75c32e51e623f016965f92660ef92e96debaffc6b05e3bbd7817650a46a2a78b,99,cdcf2464330b48806abb0b59e08b063b64e2e37ef2ebac86d72797060abfae3a,ITIT17UN21,VT
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,1,d0867999b6739397c000282ac81a7191744966317703c572a4ae1fd8fbe4554e,ITIT14IU21,65
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,2,16802c7d79261e95d2f0dfe93e16c2a2b791b94474699968ca6e8225af16937f,ITIT16NE1,80
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,3,4405d73f09c63823a573bbeb5f8f9a03d2fe442d476a11c1f545fdbfeba210c9,ITIT16NE1,I
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,4,9e043aaf2b2c4946b3785e2f6d2af4ceccf9215c6e1fa9d7a9c2529f058d4ac5,ITIT16NE1,95
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,5,bab4824444c1a3161da14122815792b58132e3f1ed163a00b87dbded73eaf271,ITIT16CS1,80
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,6,7ecb5e8e3d5d8a183d3138639d5ea8572db01d18b204e0aefb3d484ec9b5b8b0,ITIT16NE1,80
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,7,15577101a7e714ba518bded082328c37cc9457f1a466b1bdd4ef0140c8f97b52,ITIT16NE1,35
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,8,5b34bfe511af4f8c56f31e42b046f3ca915c13c4deca3d0de60d8a91b225ed73,ITIT16NE1,70
191,cfa613539a93abe516d52f1301aa515843640cf3ae170621db5c47b078579563,9,876914ed6d68ad12b51043bff539dab696c91eaf76e63290f2703222d21fa00a,ITIT16NE1,55
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,1,edb9473f3fb4a08fb582db106f88313727e13179c2303cde678518d1315a87c1,ITIT12NE,78
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,10,a5e2ed3a162d68ddf8fed1b66c762e4279830b28576cec2819b48614d050e588,ITIT15IU11,58
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,11,1e928f772f3069037f4c07b7e9d537b1c6a1f35bf37c99160edd87019e20a9d2,ITIT15CS1,80
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,12,381d7afd2a41d6cdd931bbe2104664fc179c56e61eee8b09c7043316944d8c81,ITIT16CS1,65
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,13,8e9813a9b7e5c4c676682a2432c5cf7a1313d05b6f770c40760cce557859b6d4,ITIT16CS1,93
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,14,16802c7d79261e95d2f0dfe93e16c2a2b791b94474699968ca6e8225af16937f,ITIT16NE1,85
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,15,6c52f88d7ae1ad4cf6ccd6c6a15fc7eab6da7f82b1d17933386179efa95d460b,ITIT16CS1,60
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,16,aad589303857fc88697f55c8f9a6513fcad974f091dcba86514556b5fe372bfd,ITIT16CS1,84
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,17,51a31129dca51d1fef957e60502519e7fed9ce1a014d32849c1af7759ccf6eb1,ITIT16CS1,55
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,18,9f784e856bc8f4189ef799c5b49108bebeaeaf22e27186cf9eae73baf1ff89a6,ITIT16CS1,83
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,19,964cf0c737f482be7ce484e82e775311f3fd2f9ea8f9aa2f1fef6b2ef72104bf,ITIT16CS1,73
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,2,0036a7d7f1e518b395edb3430bae246d0d55115ea685194f1852e8434ea304f5,ITIT13NE1,78
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,20,532aec7c280796b74a50874a19d585a90be46fbdd98d938281ce112b0a63e670,ITIT16CS1,83
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,21,4405d73f09c63823a573bbeb5f8f9a03d2fe442d476a11c1f545fdbfeba210c9,ITIT16NE1,I
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,22,255847463c6b68826cca8dd145936968e1309454b48cc2dcb00c4873ee1d3561,ITIT16CS1,75
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,23,56c216cc03e1016764848577ed5b06917e506640ddc7004e3575315a0d608178,ITIT16CS1,75
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,24,6e301b13569551dd5fecf324bffb124e572271143ca5b35d261194282ab2819e,ITIT16CS1,75
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,25,9e043aaf2b2c4946b3785e2f6d2af4ceccf9215c6e1fa9d7a9c2529f058d4ac5,ITIT16NE1,75
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,26,bab4824444c1a3161da14122815792b58132e3f1ed163a00b87dbded73eaf271,ITIT16CS1,78
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,27,bb49c02700808e8a65e06f92c3eeed6a978fc622b674611ab460ea99b8dcda5f,ITIT16CS1,71
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,28,c4f0eda68286eed66c6ce0e2015aa941dcfd6b80326407def9df4d78e06b5a25,ITIT16CS1,83
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,29,7bcaf3bf0089d9c7ece717b4fbac55287d8da7e7ad1827824d2bc8b5d13622c1,ITIT16CS1,85
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,3,d42b9c58bc93a03b25c315cd370aa6e4106eebeee16ea9f8c46f4a166063a80e,ITIT13CE,58
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,30,f7220ceae8686c8f9adb24feb1b22c6422bd092e19001c0a7c465f76672344c5,ITIT16CS1,55
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,31,4502e21dd90792dd68834c10622bc9b53053930d20d0090474ca8fe4c6d83a5b,ITIT16CS1,55
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,32,f2e23d4961ea265e7eadc0380e8c1b4b946448208bee509857081c8cc7cbe0fd,ITIT16CS1,67
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,33,df431c835efb21e4143b3e5f221a4b7277d11df4455dc897fbe899f29bedc6a5,ITIT16CS1,VT
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,34,6d91e3e67bea27da5fb6a4239794b4c106f5e98446d5f5657d1e330e726eb0ef,ITIT16CS1,83
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,35,8914f9c908294eff30851a574e93973b0b7147cb06ba90281e784c89f1124b71,ITIT16CS1,70
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,36,15577101a7e714ba518bded082328c37cc9457f1a466b1bdd4ef0140c8f97b52,ITIT16NE1,63
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,37,24c1bcfff8ac093dd741572a41bc695c30634693e9f8abbb05fb3860b4bb5380,ITIT16IU21,88
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,38,2c03c6220cb253ee72febd488add7987344dd04363c965a2185efadedfef3794,ITIT16CS1,85
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,39,5b34bfe511af4f8c56f31e42b046f3ca915c13c4deca3d0de60d8a91b225ed73,ITIT16NE1,73
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,4,dae3a1107a96d5bd1be57b7d09e88249f0fb17e84a50f62bad037f0fe5326c9f,ITIT13CS,65
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,40,81453e25e1f7d3bfd277297743a4480b0764975abd5061186fd5879c131bf60b,ITIT16CS1,81
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,41,0cd277e7f456843aacae29ae6fe135f5801a21a141f0add28a3f0c2310b325e6,ITIT16CS1,80
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,42,99a2bcbf6474ed7fa19435156ff70ef3dc8320c66cd4e3f74f11cb00e1ba25cd,ITIT16CS1,87
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,43,23acf4b1604697179d714eb1d898607cf9114257a01d4caba0b9e049886569fb,ITIT16CS1,78
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,44,4f7781c2e501dcc76f5655fc83efd273c185ef0b429535723b35450af6cc568d,ITIT16CS1,93
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,45,e3d0bc3c5e9462f5d438a3878b505013581e22358903d5ee5fd27374e3e555d4,ITIT16CS1,83
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,46,65b2da85d08b62ef85acafb15814fc74d764ecacfa84ce5b8d5eafc74aea45a3,ITIT16CS1,65
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,47,445b04fcbd6dfb9ab7ae1b88cd003e10dd9196e20df1a1040ad8641530468ec4,ITIT16CS1,75
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,48,fabe9e38a7793ce248c03d6db6c343f28aaa01cd5efcb38f103b78d7abcf1ca1,ITIT16CS1,77
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,49,fa375da3f1083cd2bc300ad2bd1d877eaea56ed81493ecd0c02a0dd4168acfc8,ITIT17CS2,80
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,5,b459f91e886972c2bd589f105ee526444ae027b211224ef9bd253aa9b8483be1,ITIT14CS1,65
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,50,4470a467f47e79725fb7e81248a3c1d1710dfb5a95cae45cf1791eda0c6481a2,ITIT17CS2,68
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,51,d73770b4b6e413e4c8d103538d6b26c1d230a907ae7710bd3a0975c5aff6eaf9,ITIT17CS1,78
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,52,ed567b008f827890970721d3bfbfae9d1d910eec01e00a7a4532136e417d00c9,ITIT17CS1,79
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,53,265eef2abde037cdd61f0ef9cf506894ff479d73b68eafd3f5e8a6dfa0605a9b,ITIT17CS1,83
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,54,540f1d5104e044d493da286235bf2c8f344fed05f875f81b1053fe05a556f57a,ITIT17CS1,87
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,55,dd04b173d131919e1b5edfdfe49b26414ade5b69fb158bda6909b03a91c8819f,ITIT17CS2,65
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,56,aefbf882f7b80ed6a9ca7bc046b4859f3233f7f35502aef1c407ad5179282863,ITIT17NE1,85
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,57,800f245ae58779e3b098dc8b5175da13672b370b864e0da8161684ea9efe4541,ITIT17CS1,77
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,58,695962be5201d2fd1a69e38191bc7c6679a189d369e90f4985fe905afe25a8c6,ITIT17CS1,70
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,59,1f02de0f7e2ecb70b1cdcb7c6c0718fecbb2b663eb5b6c4b9ee21642687b21e0,ITIT17CS1,91
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,6,b24c0e66355ceda5cd7c70e1f76ba900f7ace20ee250ff48a58c439e85724b3f,ITIT14CS1,68
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,60,36ccb2bff419a27227e6db23b03ea4404391b0abb1fc62aded04c129aa4215a9,ITIT18IU31,75
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,61,e388c95c895b734fd08f145307577508f8c1d4dcf8355113586a225128f5b111,ITIT18IU31,80
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,62,a1fa36daf9d5cd03fe942fff01e3c681bd883067a901198464e31f0a10fc3148,ITIT18IU31,77
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,7,d0867999b6739397c000282ac81a7191744966317703c572a4ae1fd8fbe4554e,ITIT14IU21,77
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,8,1d191b4749010c4125226398a10ea665d7d8f2f9ad3ed012145aa1c2093e4174,ITIT14CS1,73
191,ff7ab309b32c3f8ed04f5704256f44f3e5131a55ad119b8ab3b6658c746434af,9,f9f1316975e8e24a168ea3a4c897e1a3f9c021c62617b21af0872aea5080715f,ITIT14CS1,38
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,1,905c002099a0d8b6dddb808cda66b3e9419eac841d43933b7c9fef3ff059ad8f,ITIT13NE1,51
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,10,5b34bfe511af4f8c56f31e42b046f3ca915c13c4deca3d0de60d8a91b225ed73,ITIT16NE1,56
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,11,876914ed6d68ad12b51043bff539dab696c91eaf76e63290f2703222d21fa00a,ITIT16NE1,57
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,2,d0867999b6739397c000282ac81a7191744966317703c572a4ae1fd8fbe4554e,ITIT14IU21,61
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,3,5c4cfb38d7e656d1c61cbe156406b349a7617464ca928489af0a27fc5077b112,ITIT14NE1,62
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,4,16802c7d79261e95d2f0dfe93e16c2a2b791b94474699968ca6e8225af16937f,ITIT16NE1,64
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,5,4405d73f09c63823a573bbeb5f8f9a03d2fe442d476a11c1f545fdbfeba210c9,ITIT16NE1,65
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,6,9e043aaf2b2c4946b3785e2f6d2af4ceccf9215c6e1fa9d7a9c2529f058d4ac5,ITIT16NE1,67
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,7,bab4824444c1a3161da14122815792b58132e3f1ed163a00b87dbded73eaf271,ITIT16CS1,64
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,8,7ecb5e8e3d5d8a183d3138639d5ea8572db01d18b204e0aefb3d484ec9b5b8b0,ITIT16NE1,62
191,ec2dbee6e61a5a1b989a74d0890e6fcb1ac0f17138007ad1ac67d3dabb9d6e7b,9,15577101a7e714ba518bded082328c37cc9457f1a466b1bdd4ef0140c8f97b52,ITIT16NE1,58
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,1,756b8fdffd1090fcccfcfd106cfdbf0b453b6674eacbdd8fb994942aa1c6805f,ITIT18IU21,70
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,10,16802c7d79261e95d2f0dfe93e16c2a2b791b94474699968ca6e8225af16937f,ITIT16NE1,100
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,11,aad589303857fc88697f55c8f9a6513fcad974f091dcba86514556b5fe372bfd,ITIT16CS1,70
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,12,9f784e856bc8f4189ef799c5b49108bebeaeaf22e27186cf9eae73baf1ff89a6,ITIT16CS1,73
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,13,ce231888b56485e251ec66adad935f389d06e39b31f0c51d023dde5eb3005424,ITIT16CS1,75
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,14,7ecb5e8e3d5d8a183d3138639d5ea8572db01d18b204e0aefb3d484ec9b5b8b0,ITIT16NE1,68
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,15,df431c835efb21e4143b3e5f221a4b7277d11df4455dc897fbe899f29bedc6a5,ITIT16CS1,30
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,16,65b2da85d08b62ef85acafb15814fc74d764ecacfa84ce5b8d5eafc74aea45a3,ITIT16CS1,100
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,17,b354871428e79312b7882caea052b597a781941d1b4eeb697e7dfee71d40c2d7,ITIT16IU11,65
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,18,99a99648cf2d6788d3814d3a2a8005a02729f174906b360535cd981edf9da5b7,ITIT17CS1,63
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,19,36b015dcd7bb296ccf2cbc505ad55c39addf5795cadd72d2289c04ba3b60b490,ITIT17CS1,30
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,2,905c002099a0d8b6dddb808cda66b3e9419eac841d43933b7c9fef3ff059ad8f,ITIT13NE1,I
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,20,c5aba3df31c7c39477a1fe1a17ada0370603202858bcf77a73d176911129d8ad,ITIT17CS1,38
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,21,4b5c964bf7fb52e87a4a0fbc1a2a4b0e08060bed397ade5825850f52d2a8b45f,ITIT17CS1,38
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,22,5e9a9a41748018abfbb92e138d0e8883aaf658c4cde4b057b9819f6064ea77e2,ITIT17IU21,10
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,23,3c2593e90801744417e7a2e49ff8a3ba97fbbde7bc21111ee06d14197f872d9d,ITIT17CS1,78
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,24,ed567b008f827890970721d3bfbfae9d1d910eec01e00a7a4532136e417d00c9,ITIT17CS1,80
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,25,536445c95986d9c3706dc355b7257335a66fae6bb2a740e3e5e7eaaae253d680,ITIT17CS1,50
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,26,731de27b7bfbf897df89bcee91727c87d5d541ebea074c3c93015d1d540827cd,ITIT17IU11,60
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,27,2be59af68800681488957eedba2b23eda0c64bdf0f48e46bfd6bf0362fcf69d1,ITIT17CS1,71
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,28,7eded81cd8642c90e263a42e6da0070716d8b6e1a7af5f6284f595291e67c967,ITIT17CS1,40
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,29,b81e8ceefbe2b0a7bd32bf083f0b16ed4f3851a0981af9aadfe98fb7fe9a397a,ITIT17CS2,85
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,3,0036a7d7f1e518b395edb3430bae246d0d55115ea685194f1852e8434ea304f5,ITIT13NE1,86
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,30,d6430449aa734ab7cc9d51a5d5621e295f0e58485de6399758fc4dc38b941f0c,ITIT17CS1,100
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,31,708b6d769b42bd1586747887091d08834147338be13df59ab56d49111d78ff02,ITIT17IU11,100
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,32,800f245ae58779e3b098dc8b5175da13672b370b864e0da8161684ea9efe4541,ITIT17CS1,30
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,33,78f8e668d903f7f37c685cb2368c26ad08a1457d72eeda663bfdc7c1610cd048,ITIT17NE1,48
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,34,13d42e45cb17f3b296f5d7c49e0c7bc480ad6bbc32b7086715ee3351e1e41fcb,ITIT17CS1,35
191,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,35,7d6268b3431a64775c2d1032ebf32b725908a2428298bcd3de621c624e8a65d8,ITIT17CS1,0
