sem,course,id,class,score
151,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,0c020a48d0e4073eccee6745fd5aed0c5368e0af1fed80bc5178e0e29a405c3c,ITIT14IU21,0
151,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,ff6b121207a3e4eec7d5f5277798eda9b23642cd293097cf2b2c92b100249418,EEEE11IU51,0
151,19e53a17e10dfe34f21ba81ef11db78a1fa6235ada0d6febd2b21e1b6e7a4e00,66ca1918f902b3c07b91b32741f84aceca3cc55466fbab1c159a08c3b57d6de1,ITIT13IU41,0
152,88bd1ce262300728c5d58ecbed305eb61f3df3141461aaef7e87d32e3c891e65,1c2ae95883e5b8c236d051c0ae93f0c7f836af1ac70e927d44849116fd97ccaa,ITIT14IU21,0
152,88bd1ce262300728c5d58ecbed305eb61f3df3141461aaef7e87d32e3c891e65,b24c0e66355ceda5cd7c70e1f76ba900f7ace20ee250ff48a58c439e85724b3f,ITIT14CS1,0
152,88bd1ce262300728c5d58ecbed305eb61f3df3141461aaef7e87d32e3c891e65,3f8f1a7be617815d973ffc22d9a3dde2f29c6fe8d5f49ae8e99d8479786535f8,ITIT14CS1,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,260cc93f285aa2b960ae1274cfa685c4684bc28d864e01d4f6225aa7f3d16cf3,ITCS10IU21,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,3a651c71db2bbe9bb377f731b479c7ed8901a6e7b88e6f8ba50b0342f6857c57,ITCS10IU11,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,00f72b2b8a110a7b39ed213ca5cb081e6765e7f8bb16c1c298dc14cc497feea1,IT08NE11,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,85beabf7a16940da07ba6cecf07ff09483ca60d14eb1b943630564f714516b39,IT08NE11,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,d7e1dce0696fb7c3ea9e5a39a414dcb5e845373f85eeb6694dd046adb0847bf0,IT08CS1,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,b8c4ef6ee27f740e6f8c310b52d96b9c366b890b10196bb7bb58baaf6214503c,IT09NE11,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,5d9575464928292ef51ab293781c5e8da0106da8dfef698493591c3021749133,IT09NE11,0
152,834ed898745df510c13b66043bc73bcc16cbd4119ba045ae66418f3aafd45eeb,c970e1c93c9548ea6c57522b67fe077da83781dade6cbd16aa0d58a9ac78cf00,ITCS10IU11,0
152,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,694550104aa4c866697ecea0fd59055f32e84a2c9be1f1c726a3e3a2a6610187,ITIT15IU11,0
152,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,ada06387c4de525a168ae3d642bd4acaf9b472b101c39e8eeabd1e61a9332dba,ITIT15UN21,0
152,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,07436aa469f9dad9e5f7089b1c8309c429a2b06f32d5bb681d6fb631ac45aa9a,ITIT15RG21,0
152,15d9f096a34292fabff0ba1404adceaaeba32ccc260e13729e7744488365933e,cf92a768b8ac0aadccea3e75bac63e62ac8a2c855771d3ed1493548192ec83f7,ITIT15UN11,0
152,3f686e99e553bde9815d51d0b6d433f9e1f2b570e7b4c0564c4eaa9135bd48a7,93472ca375cab11e3c175355af2391b0326fd912d18533b4dc844f81f81f4974,ITIT12IU31,0
152,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,93472ca375cab11e3c175355af2391b0326fd912d18533b4dc844f81f81f4974,ITIT12IU31,0
152,fa1a510b55fb2b19117814ad54b6bc8c6b0122a940d6b8a3366801d30a411cc2,380eb18617df5fc3e5fb610be06016bcd23d4fa8fb0a2c1310aa084e76449ce0,ITIT12IU31,0
152,dd26693786d9143a149d60dca4212a35b410e042bc5a3e4265c42450c348ef45,971576bbae37c771c67834870edc9edb1694ae49ff3bd9e46bbc025c494dccb3,ITIT14RG21,0
152,dd26693786d9143a149d60dca4212a35b410e042bc5a3e4265c42450c348ef45,15d170847cf011d36a3f3ff6c251e44c45e995cbf7f66c0ebaec4ac5dc602334,ITIT13CS,0
152,dd26693786d9143a149d60dca4212a35b410e042bc5a3e4265c42450c348ef45,1c2ae95883e5b8c236d051c0ae93f0c7f836af1ac70e927d44849116fd97ccaa,ITIT14IU21,0
152,dd26693786d9143a149d60dca4212a35b410e042bc5a3e4265c42450c348ef45,df9093bca80863aeab4171b580909e273d2ac499d783fcd9534cfdd95a620c32,ITIT14IU21,0
152,92b12b22399c79d38d2be58dfea4e889e045a45ba5efc60849098cef510daa0e,df9093bca80863aeab4171b580909e273d2ac499d783fcd9534cfdd95a620c32,ITIT14IU21,0
152,92b12b22399c79d38d2be58dfea4e889e045a45ba5efc60849098cef510daa0e,3f8f1a7be617815d973ffc22d9a3dde2f29c6fe8d5f49ae8e99d8479786535f8,ITIT14CS1,0
152,7506d4fac7e57ff636f28b23046ac8b4cad1638d808b2a404066bbfd852cd0c7,d7e1dce0696fb7c3ea9e5a39a414dcb5e845373f85eeb6694dd046adb0847bf0,IT08CS1,0
152,50016e32c35e7a9887af9b0c173908a18db791f566a2778b88355cea4fdc83ff,29b7fca468872c3d7a004e5ff0afb323c1e50ac9ce7de1c5e7078dc8a7171b30,ITIT13IU31,0
152,df8d87e8b83ccc35a90e80a2e647930804974182acd56bd75779dff21a27cb53,df9093bca80863aeab4171b580909e273d2ac499d783fcd9534cfdd95a620c32,ITIT14IU21,0
152,df8d87e8b83ccc35a90e80a2e647930804974182acd56bd75779dff21a27cb53,eca9b04285093af94f25344e988bf3314b0ca3e221882af8873faa0e3e27c635,ITIT14CE1,0
152,6316836088cb5330b241ec7c1e32db67298b4bb7fd7e17da86c9f4609757f0ca,d7e1dce0696fb7c3ea9e5a39a414dcb5e845373f85eeb6694dd046adb0847bf0,IT08CS1,0
152,eb499afb178361c923a9db5e80e11ac50dcd614ecd183f0a64d2504b24bbbd79,de7815dc40a2784bec58b49bfac3afb5b205ba6e292ffeff2386d0822a55c315,ITIT14UN31,0
152,eb499afb178361c923a9db5e80e11ac50dcd614ecd183f0a64d2504b24bbbd79,b24c0e66355ceda5cd7c70e1f76ba900f7ace20ee250ff48a58c439e85724b3f,ITIT14CS1,0
152,eb499afb178361c923a9db5e80e11ac50dcd614ecd183f0a64d2504b24bbbd79,b7f25cca865902b71ac26bc942429405ec166532f8666c99b30c1182eb97a7af,ITCE13SB11,0
152,eb499afb178361c923a9db5e80e11ac50dcd614ecd183f0a64d2504b24bbbd79,aa7342fa6933815b8e3ec5e568bdef137bd6a63f93aec61984e446efa8f9743f,ITIT14NE1,0
